fname,lambda_010,lambda_025,lambda_050,lambda_075,lambda_100,lambda_inf,lambda_000
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-47104.jpg,0.5894595384597778,0.6080912351608276,0.3871205449104309,0.5080768465995789,0.3633735775947571,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-47616.jpg,0.6006584763526917,0.6010780334472656,0.35807672142982483,0.4528332054615021,0.3608206808567047,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-48128.jpg,0.6018373966217041,0.5949409604072571,0.4517696797847748,0.5089195966720581,0.4231213927268982,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-48640.jpg,0.5782378315925598,0.5805993676185608,0.4746997654438019,0.5214624404907227,0.41308924555778503,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-49152.jpg,0.5734075903892517,0.652940571308136,0.5394160151481628,0.5363643169403076,0.4033678472042084,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-49664.jpg,0.5866284370422363,0.5939754843711853,0.4866347014904022,0.5588253140449524,0.39729490876197815,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-50176.jpg,0.5896289348602295,0.6340831518173218,0.4695700407028198,0.5199239253997803,0.46708250045776367,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-50688.jpg,0.5926541090011597,0.614348292350769,0.4399118423461914,0.550850510597229,0.36784207820892334,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-51200.jpg,0.5637385845184326,0.6367286443710327,0.4702392816543579,0.5144060850143433,0.46727102994918823,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-51712.jpg,0.5467036962509155,0.5991311073303223,0.46396735310554504,0.5275178551673889,0.3888145387172699,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-52224.jpg,0.5480666160583496,0.6003991365432739,0.5502476692199707,0.5490213632583618,0.4174211919307709,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-52736.jpg,0.5459735989570618,0.6504848003387451,0.5414052605628967,0.5208210945129395,0.43998488783836365,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-53248.jpg,0.5621352195739746,0.5548503398895264,0.6062468886375427,0.5201805830001831,0.48836028575897217,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_10496-53760.jpg,0.6096811890602112,0.5950935482978821,0.5703678131103516,0.519050121307373,0.4867478311061859,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-44032.jpg,0.585536003112793,0.49038952589035034,0.4242718815803528,0.5062164664268494,0.5577887892723083,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-44544.jpg,0.48758870363235474,0.5069482326507568,0.4212358593940735,0.527709424495697,0.5462051033973694,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-45056.jpg,0.5511903166770935,0.5711233019828796,0.496010959148407,0.5416779518127441,0.5609465837478638,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-47104.jpg,0.5583436489105225,0.5450441837310791,0.40012767910957336,0.49640390276908875,0.41964802145957947,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-47616.jpg,0.6105863451957703,0.5263643264770508,0.4533520042896271,0.4691567122936249,0.46416741609573364,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-48128.jpg,0.5821326375007629,0.5821572542190552,0.5080345869064331,0.4886617362499237,0.49456071853637695,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-48640.jpg,0.5913064479827881,0.5979734659194946,0.49771204590797424,0.5217599272727966,0.3989270031452179,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-49152.jpg,0.6065343618392944,0.6087822318077087,0.5301927328109741,0.5662072896957397,0.4024691581726074,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-49664.jpg,0.6076741218566895,0.6120350360870361,0.4464186131954193,0.49667584896087646,0.4777827560901642,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-50176.jpg,0.5741404294967651,0.5560634732246399,0.4735184907913208,0.5616305470466614,0.47784730792045593,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-50688.jpg,0.5432126522064209,0.5829061269760132,0.5344592332839966,0.5220646858215332,0.40967845916748047,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-51200.jpg,0.5766142010688782,0.5682631134986877,0.5069960355758667,0.5287846326828003,0.4293781816959381,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-51712.jpg,0.6038785576820374,0.6108155846595764,0.517568051815033,0.5650843977928162,0.4626547396183014,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-52224.jpg,0.6079728007316589,0.5238162279129028,0.5155417919158936,0.5355170965194702,0.4815217852592468,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-52736.jpg,0.5389675498008728,0.5762426257133484,0.5398498177528381,0.5218080878257751,0.4578683078289032,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11008-53248.jpg,0.5551550388336182,0.6168396472930908,0.5164215564727783,0.5143559575080872,0.46750643849372864,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11520-44032.jpg,0.533591628074646,0.5778359770774841,0.5154765844345093,0.4966641366481781,0.5783559083938599,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11520-44544.jpg,0.49448996782302856,0.5651090145111084,0.4671921133995056,0.5533210635185242,0.5724722743034363,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11520-45056.jpg,0.49168720841407776,0.5831412672996521,0.5215675830841064,0.5283175706863403,0.4632241129875183,0,1
sample_dataset/Camelyon16/tumor_102/HR/tumor_102_11520-45568.jpg,0.5554766058921814,0.5767977237701416,0.6191533803939819,0.5573202967643738,0.3810533583164215,0,1
